"","Ensemble_number","Drug","Predicted_concentration","Predicted_mass_load"
"22034",71,"dextroamphetamine",0,0
"22035",71,"dextromethorphan",0,0
"22036",71,"diazepam",0,0
"22037",71,"dicyclomine",0,0
"22038",71,"digoxin",0,0
"22039",71,"diphenhydramine",0,0
"22040",71,"divalproex sodium",0,0
"22041",71,"docusate",0,0
"22042",71,"donepezil",0,0
"22043",71,"dorzolamide",0,0
"22044",71,"doxazosin",0,0
"22045",71,"doxepin",0,0
"22046",71,"doxycycline",0,0
"22047",71,"dulaglutide",0,0
"22048",71,"duloxetine",0,0
"22049",71,"empagliflozin",0,0
"22050",71,"enalapril",0,0
"22051",71,"epinastine",0,0
"22052",71,"ertugliflozin",0,0
"22053",71,"erythromycin",0,0
"22054",71,"esomeprazole",0,0
"22055",71,"eszopiclone",0,0
"22056",71,"ethinyl estradiol",0,0
"22057",71,"etodolac",0,0
"22058",71,"ezetimibe",0,0
"22059",71,"famotidine",0,0
"22060",71,"felodipine",0,0
"22061",71,"fenofibrate",0,0
"22062",71,"fexofenadine",0,0
"22063",71,"flecainide",0,0
"22064",71,"fluconazole",0,0
"22065",71,"flunisolide",0,0
"22066",71,"fluocinonide",0,0
"22067",71,"fluorouracil",0,0
"22068",71,"fluoxetine",0,0
"22069",71,"flurbiprofen",0,0
"22070",71,"formoterol",0,0
"22071",71,"gentamicin",0,0
"22072",71,"glimepiride",0,0
"22073",71,"glyburide",0,0
"22074",71,"guaifenesin",0,0
"22075",71,"guanfacine",0,0
"22076",71,"haloperidol",0,0
"22077",71,"hydrocodone",0,0
"22078",71,"hydrocortisone",0,0
"22079",71,"hydromorphone",0,0
"22080",71,"hydroxychloroquine",0,0
"22081",71,"hydroxyzine",0,0
"22082",71,"hyoscyamine",0,0
"22083",71,"ibandronate",0,0
"22084",71,"ibuprofen",0,0
"22085",71,"imiquimod",0,0
"22086",71,"indomethacin",0,0
"22087",71,"ipratropium",0,0
"22088",71,"irbesartan",0,0
"22089",71,"isosorbide dinitrate",0,0
"22090",71,"isotretinoin",0,0
"22091",71,"ivermectin",0,0
"22092",71,"ketoconazole",0,0
"22093",71,"ketoprofen",0,0
"22094",71,"ketorolac",0,0
"22095",71,"ketotifen",0,0
"22096",71,"labetalol",0,0
"22097",71,"lactulose",0,0
"22098",71,"lamotrigine",0,0
"22099",71,"lansoprazole",0,0
"22100",71,"leflunomide",0,0
"22101",71,"letrozole",0,0
"22102",71,"levalbuterol",0,0
"22103",71,"levocetirizine",0,0
"22104",71,"levofloxacin",0,0
"22105",71,"levonorgestrel",0,0
"22106",71,"lidocaine",0,0
"22107",71,"linaclotide",0,0
"22108",71,"linagliptin",0,0
"22109",71,"liraglutide",0,0
"22110",71,"lisdexamfetamine",0,0
"22111",71,"loperamide",0,0
"22112",71,"loratadine",0,0
"22113",71,"loteprednol",0,0
"22114",71,"lovastatin",0,0
"22115",71,"lurasidone",0,0
"22116",71,"meclizine",0,0
"22117",71,"medroxyprogesterone",0,0
"22118",71,"memantine",0,0
"22119",71,"mesalamine",0,0
"22120",71,"metaxalone",0,0
"22121",71,"methimazole",0,0
"22122",71,"methocarbamol",0,0
"22123",71,"methylphenidate",0,0
"22124",71,"metoclopramide",0,0
"22125",71,"metronidazole",0,0
"22126",71,"minocycline",0,0
"22127",71,"mirtazapine",0,0
"22128",71,"modafinil",0,0
"22129",71,"mometasone",0,0
"22130",71,"montelukast",0,0
"22131",71,"morphine",0,0
"22132",71,"moxifloxacin",0,0
"22133",71,"mupirocin",0,0
"22134",71,"mycophenolate mofetil",0,0
"22135",71,"nabumetone",0,0
"22136",71,"nadolol",0,0
"22137",71,"naltrexone",0,0
"22138",71,"nebivolol",0,0
"22139",71,"nitrofurantoin",0,0
"22140",71,"nitroglycerin",0,0
"22141",71,"norethindrone",0,0
"22142",71,"nortriptyline",0,0
"22143",71,"ofloxacin",0,0
"22144",71,"olanzapine",0,0
"22145",71,"olmesartan",0,0
"22146",71,"olopatadine",0,0
"22147",71,"ondansetron",0,0
"22148",71,"oseltamivir",0,0
"22149",71,"oxcarbazepine",0,0
"22150",71,"oxybutynin",0,0
"22151",71,"oxycodone",0,0
"22152",71,"oxymetazoline",0,0
"22153",71,"penicillin v potassium",0,0
"22154",71,"permethrin",0,0
"22155",71,"phenazopyridine",0,0
"22156",71,"phentermine",0,0
"22157",71,"pioglitazone",0,0
"22158",71,"piroxicam",0,0
"22159",71,"pitavastatin",0,0
"22160",71,"podofilox",0,0
"22161",71,"povidone iodine",0,0
"22162",71,"pramipexole",0,0
"22163",71,"prazosin",0,0
"22164",71,"prednisolone",0,0
"22165",71,"prednisone",0,0
"22166",71,"pregabalin",0,0
"22167",71,"primidone",0,0
"22168",71,"prochlorperazine",0,0
"22169",71,"promethazine",0,0
"22170",71,"pseudoephedrine",0,0
"22171",71,"quetiapine",0,0
"22172",71,"quinapril",0,0
"22173",71,"raloxifene",0,0
"22174",71,"ramipril",0,0
"22175",71,"ranolazine",0,0
"22176",71,"risperidone",0,0
"22177",71,"rivaroxaban",0,0
"22178",71,"rizatriptan",0,0
"22179",71,"ropinirole",0,0
"22180",71,"salmeterol",0,0
"22181",71,"semaglutide",0,0
"22182",71,"senna",0,0
"22183",71,"sildenafil",0,0
"22184",71,"silver sulfadiazine",0,0
"22185",71,"sitagliptin",0,0
"22186",71,"solifenacin",0,0
"22187",71,"sotalol",0,0
"22188",71,"spinosad",0,0
"22189",71,"spironolactone",0,0
"22190",71,"sulfacetamide sodium",0,0
"22191",71,"sulfamethoxazole",0,0
"22192",71,"sulfasalazine",0,0
"22193",71,"sulindac",0,0
"22194",71,"sumatriptan",0,0
"22195",71,"tacrolimus",0,0
"22196",71,"tamoxifen",0,0
"22197",71,"telmisartan",0,0
"22198",71,"temazepam",0,0
"22199",71,"terazosin",0,0
"22200",71,"terbinafine",0,0
"22201",71,"ticagrelor",0,0
"22202",71,"timolol",0,0
"22203",71,"tiotropium",0,0
"22204",71,"tizanidine",0,0
"22205",71,"tobramycin",0,0
"22206",71,"tolterodine",0,0
"22207",71,"topiramate",0,0
"22208",71,"torsemide",0,0
"22209",71,"tramadol",0,0
"22210",71,"travoprost",0,0
"22211",71,"triamcinolone",0,0
"22212",71,"triamterene",0,0
"22213",71,"trimethoprim",0,0
"22214",71,"triprolidine",0,0
"22215",71,"umeclidinium",0,0
"22216",71,"valsartan",0,0
"22217",71,"varenicline",0,0
"22218",71,"venlafaxine",0,0
"22219",71,"vortioxetine",0,0
"22220",71,"witch hazel",0,0
"22221",71,"ziprasidone",0,0
"22222",71,"zolpidem",0,0
"22223",71,"zonisamide",0,0
"22224",72,"metformin",85.9704743882167,26685.579132
"22225",72,"gabapentin",17.5334545555147,5442.45442785
"22226",72,"ibuprofen",7.15198709496334,2220.005402225
"22227",72,"pseudoephedrine",1.73614667182124,538.90687152
"22228",72,"prednisolone",0.960111332328192,298.022398
"22229",72,"lisinopril",0.937109282580121,290.88246975
"22230",72,"hydrochlorothiazide",0.864645889610798,268.38954271875
"22231",72,"hydroxychloroquine",0.860110932123942,266.981873775
"22232",72,"primidone",0.833895558691254,258.844517
"22233",72,"atenolol",0.806567357057254,250.3617339
"22234",72,"losartan",0.725118175075063,225.079582016
"22235",72,"atorvastatin",0.720887018160204,223.766213985
"22236",72,"omeprazole",0.56719982873932,176.06109564
"22237",72,"verapamil",0.506420259645494,157.194874275
"22238",72,"tramadol",0.4313898449279,133.905133425
"22239",72,"albuterol",0.413911380304378,128.479748092
"22240",72,"clopidogrel",0.374697375855337,116.307564255
"22241",72,"sertraline",0.340215392923416,105.604218825
"22242",72,"furosemide",0.334580780692259,103.85521265
"22243",72,"rosuvastatin",0.253335541761704,78.636365505
"22244",72,"divalproex sodium",0.250222068417288,77.669930925
"22245",72,"oxycodone",0.235467773827013,73.090138867
"22246",72,"lamotrigine",0.221656984768238,68.8032147
"22247",72,"nadolol",0.221631506037293,68.795306
"22248",72,"methylphenidate",0.12897056423242,40.03297902
"22249",72,"simvastatin",0.122708130339815,38.08909449
"22250",72,"metoprolol",0.116438202407185,36.14288378
"22251",72,"alendronate",0.104955761508389,32.57868819525
"22252",72,"pioglitazone",0.0763136706517957,23.688068625
"22253",72,"buspirone",0.0755974004039896,23.465735475
"22254",72,"pantoprazole",0.0709807545231376,22.032710127
"22255",72,"citalopram",0.0662329894105746,20.558984845
"22256",72,"apixaban",0.0551882603196157,17.13065675625
"22257",72,"finasteride",0.0218874921038389,6.793965099
"22258",72,"bupropion",0.020870918504594,6.4784165875
"22259",72,"amlodipine",0.0176433763579078,5.476574595
"22260",72,"terazosin",0.013151979237542,4.08242696325
"22261",72,"glipizide",0.0102189442146364,3.17200116
"22262",72,"trazodone",0.00847290958718315,2.6300250275
"22263",72,"lisdexamfetamine",0.00781787555427765,2.42669984355
"22264",72,"paroxetine",0.00548913679108517,1.7038500165
"22265",72,"latanoprost",0.00443254903741575,1.37588095141
"22266",72,"amitriptyline",0.00419738798791253,1.302886021
"22267",72,"doxazosin",0.00187093986752748,0.58074721864
"22268",72,"fluticasone",0.00154769906775122,0.48041198142625
"22269",72,"digoxin",0.00116978005786813,0.3631044090825
"22270",72,"warfarin",0.00081531076564735,0.2530757229
"22271",72,"acetaminophen",0,0
"22272",72,"acyclovir",0,0
"22273",72,"adapalene",0,0
"22274",72,"alfuzosin",0,0
"22275",72,"allopurinol",0,0
"22276",72,"alogliptin",0,0
"22277",72,"alprazolam",0,0
"22278",72,"amiodarone",0,0
"22279",72,"amoxicillin",0,0
"22280",72,"amphetamine",0,0
"22281",72,"ampicillin",0,0
"22282",72,"anastrozole",0,0
"22283",72,"aripiprazole",0,0
"22284",72,"aspirin",0,0
"22285",72,"atomoxetine",0,0
"22286",72,"azelastine",0,0
"22287",72,"azithromycin",0,0
"22288",72,"baclofen",0,0
"22289",72,"beclomethasone",0,0
"22290",72,"benazepril",0,0
"22291",72,"benzonatate",0,0
"22292",72,"benzoyl peroxide",0,0
"22293",72,"benztropine",0,0
"22294",72,"bepotastine",0,0
"22295",72,"betamethasone",0,0
"22296",72,"bimatoprost",0,0
"22297",72,"bisacodyl",0,0
"22298",72,"bismuth subsalicylate",0,0
"22299",72,"bisoprolol",0,0
"22300",72,"brimonidine",0,0
"22301",72,"bromfenac",0,0
"22302",72,"budesonide",0,0
"22303",72,"bumetanide",0,0
"22304",72,"buprenorphine",0,0
"22305",72,"cadexomer iodine",0,0
"22306",72,"calcipotriene",0,0
"22307",72,"canagliflozin",0,0
"22308",72,"carbamazepine",0,0
"22309",72,"carvedilol",0,0
"22310",72,"cefdinir",0,0
"22311",72,"cefuroxime",0,0
"22312",72,"celecoxib",0,0
"22313",72,"cephalexin",0,0
"22314",72,"cetirizine",0,0
"22315",72,"chlorhexidine",0,0
"22316",72,"chlorthalidone",0,0
"22317",72,"ciclesonide",0,0
"22318",72,"ciclopirox",0,0
"22319",72,"ciprofloxacin",0,0
"22320",72,"clarithromycin",0,0
"22321",72,"clavulanate",0,0
"22322",72,"clindamycin",0,0
"22323",72,"clobetasol",0,0
"22324",72,"clonazepam",0,0
"22325",72,"clonidine",0,0
"22326",72,"clotrimazole",0,0
"22327",72,"codeine",0,0
"22328",72,"colchicine",0,0
"22329",72,"cromolyn",0,0
"22330",72,"cyclobenzaprine",0,0
"22331",72,"cyclosporine",0,0
"22332",72,"cyproheptadine",0,0
"22333",72,"dabigatran",0,0
"22334",72,"dapagliflozin",0,0
"22335",72,"dapsone",0,0
"22336",72,"desloratadine",0,0
"22337",72,"desonide",0,0
"22338",72,"desvenlafaxine",0,0
"22339",72,"dexamethasone",0,0
"22340",72,"dexlansoprazole",0,0
"22341",72,"dexmethylphenidate",0,0
"22342",72,"dextroamphetamine",0,0
"22343",72,"dextromethorphan",0,0
"22344",72,"diazepam",0,0
"22345",72,"diclofenac",0,0
"22346",72,"dicyclomine",0,0
"22347",72,"diltiazem",0,0
"22348",72,"diphenhydramine",0,0
"22349",72,"docusate",0,0
"22350",72,"donepezil",0,0
"22351",72,"dorzolamide",0,0
"22352",72,"doxepin",0,0
"22353",72,"doxycycline",0,0
"22354",72,"dulaglutide",0,0
"22355",72,"duloxetine",0,0
"22356",72,"empagliflozin",0,0
"22357",72,"enalapril",0,0
"22358",72,"epinastine",0,0
"22359",72,"ertugliflozin",0,0
"22360",72,"erythromycin",0,0
"22361",72,"escitalopram",0,0
"22362",72,"esomeprazole",0,0
"22363",72,"eszopiclone",0,0
"22364",72,"ethinyl estradiol",0,0
"22365",72,"etodolac",0,0
"22366",72,"ezetimibe",0,0
"22367",72,"famotidine",0,0
"22368",72,"felodipine",0,0
"22369",72,"fenofibrate",0,0
"22370",72,"fexofenadine",0,0
"22371",72,"flecainide",0,0
"22372",72,"fluconazole",0,0
"22373",72,"flunisolide",0,0
"22374",72,"fluocinonide",0,0
"22375",72,"fluorouracil",0,0
"22376",72,"fluoxetine",0,0
"22377",72,"flurbiprofen",0,0
"22378",72,"formoterol",0,0
"22379",72,"gemfibrozil",0,0
"22380",72,"gentamicin",0,0
"22381",72,"glimepiride",0,0
"22382",72,"glyburide",0,0
"22383",72,"guaifenesin",0,0
"22384",72,"guanfacine",0,0
"22385",72,"haloperidol",0,0
"22386",72,"hydralazine",0,0
"22387",72,"hydrocodone",0,0
"22388",72,"hydrocortisone",0,0
"22389",72,"hydromorphone",0,0
"22390",72,"hydroxyzine",0,0
"22391",72,"hyoscyamine",0,0
"22392",72,"ibandronate",0,0
"22393",72,"imiquimod",0,0
"22394",72,"indomethacin",0,0
"22395",72,"ipratropium",0,0
"22396",72,"irbesartan",0,0
"22397",72,"isosorbide dinitrate",0,0
"22398",72,"isosorbide mononitrate",0,0
"22399",72,"isotretinoin",0,0
"22400",72,"ivermectin",0,0
"22401",72,"ketoconazole",0,0
"22402",72,"ketoprofen",0,0
"22403",72,"ketorolac",0,0
"22404",72,"ketotifen",0,0
"22405",72,"labetalol",0,0
"22406",72,"lactulose",0,0
"22407",72,"lansoprazole",0,0
"22408",72,"leflunomide",0,0
"22409",72,"letrozole",0,0
"22410",72,"levalbuterol",0,0
"22411",72,"levetiracetam",0,0
"22412",72,"levocetirizine",0,0
"22413",72,"levofloxacin",0,0
"22414",72,"levonorgestrel",0,0
"22415",72,"lidocaine",0,0
"22416",72,"linaclotide",0,0
"22417",72,"linagliptin",0,0
"22418",72,"liraglutide",0,0
"22419",72,"loperamide",0,0
"22420",72,"loratadine",0,0
"22421",72,"lorazepam",0,0
"22422",72,"loteprednol",0,0
"22423",72,"lovastatin",0,0
"22424",72,"lurasidone",0,0
"22425",72,"meclizine",0,0
"22426",72,"medroxyprogesterone",0,0
"22427",72,"meloxicam",0,0
"22428",72,"memantine",0,0
"22429",72,"mesalamine",0,0
"22430",72,"metaxalone",0,0
"22431",72,"methimazole",0,0
"22432",72,"methocarbamol",0,0
"22433",72,"methotrexate",0,0
"22434",72,"methylprednisolone",0,0
"22435",72,"metoclopramide",0,0
"22436",72,"metronidazole",0,0
"22437",72,"minocycline",0,0
"22438",72,"mirabegron",0,0
"22439",72,"mirtazapine",0,0
"22440",72,"modafinil",0,0
"22441",72,"mometasone",0,0
"22442",72,"montelukast",0,0
"22443",72,"morphine",0,0
"22444",72,"moxifloxacin",0,0
"22445",72,"mupirocin",0,0
"22446",72,"mycophenolate mofetil",0,0
"22447",72,"nabumetone",0,0
"22448",72,"naltrexone",0,0
"22449",72,"naproxen",0,0
"22450",72,"nebivolol",0,0
"22451",72,"nifedipine",0,0
"22452",72,"nitrofurantoin",0,0
"22453",72,"nitroglycerin",0,0
"22454",72,"norethindrone",0,0
"22455",72,"nortriptyline",0,0
"22456",72,"ofloxacin",0,0
"22457",72,"olanzapine",0,0
"22458",72,"olmesartan",0,0
"22459",72,"olopatadine",0,0
"22460",72,"ondansetron",0,0
"22461",72,"oseltamivir",0,0
"22462",72,"oxcarbazepine",0,0
"22463",72,"oxybutynin",0,0
"22464",72,"oxymetazoline",0,0
"22465",72,"penicillin v potassium",0,0
"22466",72,"permethrin",0,0
"22467",72,"phenazopyridine",0,0
"22468",72,"phentermine",0,0
"22469",72,"phenytoin",0,0
"22470",72,"piroxicam",0,0
"22471",72,"pitavastatin",0,0
"22472",72,"podofilox",0,0
"22473",72,"povidone iodine",0,0
"22474",72,"pramipexole",0,0
"22475",72,"pravastatin",0,0
"22476",72,"prazosin",0,0
"22477",72,"prednisone",0,0
"22478",72,"pregabalin",0,0
"22479",72,"prochlorperazine",0,0
"22480",72,"promethazine",0,0
"22481",72,"propranolol",0,0
"22482",72,"quetiapine",0,0
"22483",72,"quinapril",0,0
"22484",72,"raloxifene",0,0
"22485",72,"ramipril",0,0
"22486",72,"ranitidine",0,0
"22487",72,"ranolazine",0,0
"22488",72,"risperidone",0,0
"22489",72,"rivaroxaban",0,0
"22490",72,"rizatriptan",0,0
"22491",72,"ropinirole",0,0
"22492",72,"salmeterol",0,0
"22493",72,"semaglutide",0,0
"22494",72,"senna",0,0
"22495",72,"sildenafil",0,0
"22496",72,"silver sulfadiazine",0,0
"22497",72,"sitagliptin",0,0
"22498",72,"solifenacin",0,0
"22499",72,"sotalol",0,0
"22500",72,"spinosad",0,0
"22501",72,"spironolactone",0,0
"22502",72,"sulfacetamide sodium",0,0
"22503",72,"sulfamethoxazole",0,0
"22504",72,"sulfasalazine",0,0
"22505",72,"sulindac",0,0
"22506",72,"sumatriptan",0,0
"22507",72,"tacrolimus",0,0
"22508",72,"tadalafil",0,0
"22509",72,"tamoxifen",0,0
"22510",72,"tamsulosin",0,0
"22511",72,"telmisartan",0,0
"22512",72,"temazepam",0,0
"22513",72,"terbinafine",0,0
"22514",72,"ticagrelor",0,0
"22515",72,"timolol",0,0
"22516",72,"tiotropium",0,0
"22517",72,"tizanidine",0,0
"22518",72,"tobramycin",0,0
"22519",72,"tolterodine",0,0
"22520",72,"topiramate",0,0
"22521",72,"torsemide",0,0
"22522",72,"travoprost",0,0
"22523",72,"triamcinolone",0,0
"22524",72,"triamterene",0,0
"22525",72,"trimethoprim",0,0
"22526",72,"triprolidine",0,0
"22527",72,"umeclidinium",0,0
"22528",72,"valacyclovir",0,0
"22529",72,"valsartan",0,0
"22530",72,"varenicline",0,0
"22531",72,"venlafaxine",0,0
"22532",72,"vortioxetine",0,0
"22533",72,"witch hazel",0,0
"22534",72,"ziprasidone",0,0
"22535",72,"zolpidem",0,0
"22536",72,"zonisamide",0,0
"22537",73,"metformin",53.7315464926354,16678.4869575
"22538",73,"gabapentin",8.76672727775737,2721.227213925
"22539",73,"levetiracetam",8.15914855075965,2532.63234675
"22540",73,"pregabalin",4.20352727896548,1304.7916815
"22541",73,"levofloxacin",3.82964171740699,1188.73610765
"22542",73,"losartan",2.53791361276272,787.778537056
"22543",73,"allopurinol",1.86289423380498,578.24982175
"22544",73,"valsartan",1.22845960064142,381.3187738775
"22545",73,"furosemide",1.00374234207678,311.56563795
"22546",73,"prednisolone",0.960111332328192,298.022398
"22547",73,"albuterol",0.827822760608755,256.959496184
"22548",73,"topiramate",0.702241299403358,217.9785083
"22549",73,"hydroxyzine",0.692098140085179,214.830031075
"22550",73,"hydrochlorothiazide",0.691716711688638,214.711634175
"22551",73,"atorvastatin",0.640788460586848,198.90330132
"22552",73,"lisinopril",0.624739521720081,193.9216465
"22553",73,"lovastatin",0.62316245690455,193.432119273
"22554",73,"fenofibrate",0.607642564206647,188.6146825
"22555",73,"clopidogrel",0.562046063783005,174.4613463825
"22556",73,"pravastatin",0.51620510428345,160.23212919
"22557",73,"timolol",0.511699040218554,158.83342888
"22558",73,"atenolol",0.403283678528627,125.18086695
"22559",73,"quetiapine",0.295489500618549,91.72112295
"22560",73,"desvenlafaxine",0.234106846766633,72.66770166375
"22561",73,"sertraline",0.226810261948944,70.40281255
"22562",73,"duloxetine",0.204100986043994,63.353762472
"22563",73,"famotidine",0.202642885529826,62.90116224
"22564",73,"raloxifene",0.201375028081146,62.5076142165
"22565",73,"omeprazole",0.189066609579773,58.68703188
"22566",73,"metoprolol",0.145547753008982,45.178604725
"22567",73,"chlorthalidone",0.141785344808701,44.01073817
"22568",73,"simvastatin",0.122708130339815,38.08909449
"22569",73,"empagliflozin",0.106916720267136,33.1873776378
"22570",73,"pantoprazole",0.0709807545231376,22.032710127
"22571",73,"citalopram",0.0662329894105746,20.558984845
"22572",73,"venlafaxine",0.0608824479549233,18.898155375
"22573",73,"ezetimibe",0.0593460439451489,18.42124942475
"22574",73,"torsemide",0.0533355141154753,16.5555569235
"22575",73,"cetirizine",0.0459759661634515,14.271123801
"22576",73,"amlodipine",0.0352867527158155,10.95314919
"22577",73,"olanzapine",0.0349764316189547,10.85682428025
"22578",73,"montelukast",0.0235170159807863,7.2997758285
"22579",73,"finasteride",0.0218874921038389,6.793965099
"22580",73,"donepezil",0.0216154310099097,6.7095162472
"22581",73,"rizatriptan",0.0202014822619876,6.27062090005
"22582",73,"terazosin",0.013151979237542,4.08242696325
"22583",73,"carvedilol",0.012501577526385,3.8805396705
"22584",73,"bupropion",0.010435459252297,3.23920829375
"22585",73,"escitalopram",0.0102762050875633,3.189775164
"22586",73,"glipizide",0.0102189442146364,3.17200116
"22587",73,"trazodone",0.00847290958718315,2.6300250275
"22588",73,"propranolol",0.00620348781507326,1.92558743175
"22589",73,"tamsulosin",0.00485525337750158,1.50709006939
"22590",73,"amitriptyline",0.00419738798791253,1.302886021
"22591",73,"alprazolam",0.00328757810144199,1.020477393
"22592",73,"levonorgestrel",0.00297412990248193,0.92318181825
"22593",73,"bimatoprost",0.00241139235029188,0.7485058311
"22594",73,"fluticasone",0.00232154860162683,0.720617972139375
"22595",73,"benazepril",0.00230077871741344,0.714170917
"22596",73,"letrozole",0.00147563239987242,0.45804219945
"22597",73,"ropinirole",0.00145881161808482,0.4528209615
"22598",73,"dulaglutide",0.000993900817966263,0.3085107895
"22599",73,"warfarin",0.000407655382823675,0.12653786145
"22600",73,"acetaminophen",0,0
"22601",73,"acyclovir",0,0
"22602",73,"adapalene",0,0
"22603",73,"alendronate",0,0
"22604",73,"alfuzosin",0,0
"22605",73,"alogliptin",0,0
"22606",73,"amiodarone",0,0
"22607",73,"amoxicillin",0,0
"22608",73,"amphetamine",0,0
"22609",73,"ampicillin",0,0
"22610",73,"anastrozole",0,0
"22611",73,"apixaban",0,0
"22612",73,"aripiprazole",0,0
"22613",73,"aspirin",0,0
"22614",73,"atomoxetine",0,0
"22615",73,"azelastine",0,0
"22616",73,"azithromycin",0,0
"22617",73,"baclofen",0,0
"22618",73,"beclomethasone",0,0
"22619",73,"benzonatate",0,0
"22620",73,"benzoyl peroxide",0,0
"22621",73,"benztropine",0,0
"22622",73,"bepotastine",0,0
"22623",73,"betamethasone",0,0
"22624",73,"bisacodyl",0,0
"22625",73,"bismuth subsalicylate",0,0
"22626",73,"bisoprolol",0,0
"22627",73,"brimonidine",0,0
"22628",73,"bromfenac",0,0
"22629",73,"budesonide",0,0
"22630",73,"bumetanide",0,0
"22631",73,"buprenorphine",0,0
"22632",73,"buspirone",0,0
"22633",73,"cadexomer iodine",0,0
"22634",73,"calcipotriene",0,0
"22635",73,"canagliflozin",0,0
"22636",73,"carbamazepine",0,0
"22637",73,"cefdinir",0,0
"22638",73,"cefuroxime",0,0
"22639",73,"celecoxib",0,0
"22640",73,"cephalexin",0,0
"22641",73,"chlorhexidine",0,0
"22642",73,"ciclesonide",0,0
"22643",73,"ciclopirox",0,0
"22644",73,"ciprofloxacin",0,0
"22645",73,"clarithromycin",0,0
"22646",73,"clavulanate",0,0
"22647",73,"clindamycin",0,0
"22648",73,"clobetasol",0,0
"22649",73,"clonazepam",0,0
"22650",73,"clonidine",0,0
"22651",73,"clotrimazole",0,0
"22652",73,"codeine",0,0
"22653",73,"colchicine",0,0
"22654",73,"cromolyn",0,0
"22655",73,"cyclobenzaprine",0,0
"22656",73,"cyclosporine",0,0
"22657",73,"cyproheptadine",0,0
"22658",73,"dabigatran",0,0
"22659",73,"dapagliflozin",0,0
"22660",73,"dapsone",0,0
"22661",73,"desloratadine",0,0
"22662",73,"desonide",0,0
"22663",73,"dexamethasone",0,0
"22664",73,"dexlansoprazole",0,0
"22665",73,"dexmethylphenidate",0,0
"22666",73,"dextroamphetamine",0,0
"22667",73,"dextromethorphan",0,0
"22668",73,"diazepam",0,0
"22669",73,"diclofenac",0,0
"22670",73,"dicyclomine",0,0
"22671",73,"digoxin",0,0
"22672",73,"diltiazem",0,0
"22673",73,"diphenhydramine",0,0
"22674",73,"divalproex sodium",0,0
"22675",73,"docusate",0,0
"22676",73,"dorzolamide",0,0
"22677",73,"doxazosin",0,0
"22678",73,"doxepin",0,0
"22679",73,"doxycycline",0,0
"22680",73,"enalapril",0,0
"22681",73,"epinastine",0,0
"22682",73,"ertugliflozin",0,0
"22683",73,"erythromycin",0,0
"22684",73,"esomeprazole",0,0
"22685",73,"eszopiclone",0,0
"22686",73,"ethinyl estradiol",0,0
"22687",73,"etodolac",0,0
"22688",73,"felodipine",0,0
"22689",73,"fexofenadine",0,0
"22690",73,"flecainide",0,0
"22691",73,"fluconazole",0,0
"22692",73,"flunisolide",0,0
"22693",73,"fluocinonide",0,0
"22694",73,"fluorouracil",0,0
"22695",73,"fluoxetine",0,0
"22696",73,"flurbiprofen",0,0
"22697",73,"formoterol",0,0
"22698",73,"gemfibrozil",0,0
"22699",73,"gentamicin",0,0
"22700",73,"glimepiride",0,0
"22701",73,"glyburide",0,0
"22702",73,"guaifenesin",0,0
"22703",73,"guanfacine",0,0
"22704",73,"haloperidol",0,0
"22705",73,"hydralazine",0,0
"22706",73,"hydrocodone",0,0
"22707",73,"hydrocortisone",0,0
"22708",73,"hydromorphone",0,0
"22709",73,"hydroxychloroquine",0,0
"22710",73,"hyoscyamine",0,0
"22711",73,"ibandronate",0,0
"22712",73,"ibuprofen",0,0
"22713",73,"imiquimod",0,0
"22714",73,"indomethacin",0,0
"22715",73,"ipratropium",0,0
"22716",73,"irbesartan",0,0
"22717",73,"isosorbide dinitrate",0,0
"22718",73,"isosorbide mononitrate",0,0
"22719",73,"isotretinoin",0,0
"22720",73,"ivermectin",0,0
"22721",73,"ketoconazole",0,0
"22722",73,"ketoprofen",0,0
"22723",73,"ketorolac",0,0
"22724",73,"ketotifen",0,0
"22725",73,"labetalol",0,0
"22726",73,"lactulose",0,0
"22727",73,"lamotrigine",0,0
"22728",73,"lansoprazole",0,0
"22729",73,"latanoprost",0,0
"22730",73,"leflunomide",0,0
"22731",73,"levalbuterol",0,0
"22732",73,"levocetirizine",0,0
"22733",73,"lidocaine",0,0
"22734",73,"linaclotide",0,0
"22735",73,"linagliptin",0,0
"22736",73,"liraglutide",0,0
"22737",73,"lisdexamfetamine",0,0
"22738",73,"loperamide",0,0
"22739",73,"loratadine",0,0
"22740",73,"lorazepam",0,0
"22741",73,"loteprednol",0,0
"22742",73,"lurasidone",0,0
"22743",73,"meclizine",0,0
"22744",73,"medroxyprogesterone",0,0
"22745",73,"meloxicam",0,0
"22746",73,"memantine",0,0
"22747",73,"mesalamine",0,0
"22748",73,"metaxalone",0,0
"22749",73,"methimazole",0,0
"22750",73,"methocarbamol",0,0
"22751",73,"methotrexate",0,0
"22752",73,"methylphenidate",0,0
"22753",73,"methylprednisolone",0,0
"22754",73,"metoclopramide",0,0
"22755",73,"metronidazole",0,0
"22756",73,"minocycline",0,0
"22757",73,"mirabegron",0,0
"22758",73,"mirtazapine",0,0
"22759",73,"modafinil",0,0
"22760",73,"mometasone",0,0
"22761",73,"morphine",0,0
"22762",73,"moxifloxacin",0,0
"22763",73,"mupirocin",0,0
"22764",73,"mycophenolate mofetil",0,0
"22765",73,"nabumetone",0,0
"22766",73,"nadolol",0,0
"22767",73,"naltrexone",0,0
"22768",73,"naproxen",0,0
