"","Ensemble_number","Drug","Predicted_concentration"
"27366",95,"sotalol",0.0983351895503745
"27367",95,"paroxetine",0.087460246214065
"27368",95,"zonisamide",0.0866394024731199
"27369",95,"sulindac",0.0843640447189369
"27370",95,"cefdinir",0.082693653864209
"27371",95,"canagliflozin",0.079471052953197
"27372",95,"prednisone",0.0740196932504932
"27373",95,"benazepril",0.0729346853424415
"27374",95,"rivaroxaban",0.0728284909326042
"27375",95,"chlorthalidone",0.0715003238833362
"27376",95,"pioglitazone",0.0696998191980779
"27377",95,"azelastine",0.0688397888402255
"27378",95,"cyclobenzaprine",0.0688336968165729
"27379",95,"modafinil",0.0684176474205805
"27380",95,"lisdexamfetamine",0.0676416189301145
"27381",95,"levofloxacin",0.0673343598664352
"27382",95,"telmisartan",0.0673068191781321
"27383",95,"baclofen",0.0639355723310319
"27384",95,"mirtazapine",0.063358388414283
"27385",95,"empagliflozin",0.0590855559242405
"27386",95,"olmesartan",0.0584580759830715
"27387",95,"desvenlafaxine",0.0577463555363915
"27388",95,"nortriptyline",0.0564860669766294
"27389",95,"brimonidine",0.0558963755696047
"27390",95,"apixaban",0.0545260011985244
"27391",95,"nitrofurantoin",0.0541733778700313
"27392",95,"olopatadine",0.0520326355604273
"27393",95,"loratadine",0.0495483029276417
"27394",95,"mirabegron",0.0493619563450833
"27395",95,"morphine",0.0483286483154776
"27396",95,"codeine",0.0468581291571761
"27397",95,"etodolac",0.0468474085092829
"27398",95,"dicyclomine",0.0434019305682267
"27399",95,"cefuroxime",0.0431164634710659
"27400",95,"sumatriptan",0.0425888465198986
"27401",95,"cetirizine",0.0420680090377129
"27402",95,"torsemide",0.0406365821844132
"27403",95,"dexlansoprazole",0.0397799005060708
"27404",95,"meclizine",0.0396099612241444
"27405",95,"doxepin",0.0382940325282798
"27406",95,"fluconazole",0.0378826933231873
"27407",95,"raloxifene",0.0373280539838015
"27408",95,"erythromycin",0.0365984140592488
"27409",95,"ezetimibe",0.0350225245196542
"27410",95,"ziprasidone",0.0347988079702233
"27411",95,"sildenafil",0.0338619835811566
"27412",95,"minocycline",0.0332662328641774
"27413",95,"quinapril",0.0332529520110163
"27414",95,"oxybutynin",0.0328675157165292
"27415",95,"clarithromycin",0.0323975413282822
"27416",95,"lansoprazole",0.0303444509634467
"27417",95,"cromolyn",0.0292873451724498
"27418",95,"zolpidem",0.0289724524825879
"27419",95,"warfarin",0.0276798004939832
"27420",95,"ofloxacin",0.0272798631600655
"27421",95,"donepezil",0.0251954867708366
"27422",95,"lurasidone",0.0248224894009098
"27423",95,"promethazine",0.0219181098134362
"27424",95,"finasteride",0.0217415754875285
"27425",95,"glimepiride",0.0216176074487869
"27426",95,"phentermine",0.0194485553263772
"27427",95,"memantine",0.0190964488941622
"27428",95,"tizanidine",0.0189151604830668
"27429",95,"aripiprazole",0.0184303049625401
"27430",95,"dexmethylphenidate",0.0174758291342937
"27431",95,"diazepam",0.0168242301243544
"27432",95,"isosorbide dinitrate",0.0166656975823993
"27433",95,"oseltamivir",0.0161492544837287
"27434",95,"indomethacin",0.0152804443292819
"27435",95,"temazepam",0.0146556853539794
"27436",95,"ketorolac",0.0143765811785326
"27437",95,"ramipril",0.0117507509895463
"27438",95,"isotretinoin",0.0117170501371414
"27439",95,"olanzapine",0.011627300241057
"27440",95,"ipratropium",0.0114097468415788
"27441",95,"loteprednol",0.0111136561938357
"27442",95,"levothyroxine",0.011013039159226
"27443",95,"nebivolol",0.0107166531925744
"27444",95,"ondansetron",0.0103424045195981
"27445",95,"tamoxifen",0.00978045863222126
"27446",95,"hydrocortisone",0.0093988255577668
"27447",95,"alogliptin",0.00927236404619738
"27448",95,"pseudoephedrine",0.00904243058390239
"27449",95,"dapagliflozin",0.0083782697154564
"27450",95,"vortioxetine",0.0083780970269663
"27451",95,"liraglutide",0.00826254939762216
"27452",95,"atomoxetine",0.00816374480555601
"27453",95,"naltrexone",0.00815807246595722
"27454",95,"metoclopramide",0.00798603937520943
"27455",95,"moxifloxacin",0.00767142590611467
"27456",95,"enalapril",0.0073692018291385
"27457",95,"senna",0.00702428400941527
"27458",95,"tamsulosin",0.00671512866356306
"27459",95,"flurbiprofen",0.00667333079286533
"27460",95,"methotrexate",0.00642510912253025
"27461",95,"glyburide",0.00639755728155058
"27462",95,"methimazole",0.0063000494778484
"27463",95,"nadolol",0.0062056821691514
"27464",95,"terazosin",0.00600607051821658
"27465",95,"levocetirizine",0.00575668439547519
"27466",95,"clonazepam",0.00568914892279877
"27467",95,"alprazolam",0.00565463433534988
"27468",95,"leflunomide",0.00541247647525835
"27469",95,"tadalafil",0.00537237041759406
"27470",95,"doxazosin",0.00512895584330762
"27471",95,"hydromorphone",0.00492356168293764
"27472",95,"bisoprolol",0.00480494087774982
"27473",95,"alfuzosin",0.0046385504611633
"27474",95,"ibandronate",0.0045541267725085
"27475",95,"phenazopyridine",0.00394298825817145
"27476",95,"clavulanate",0.0038914855875172
"27477",95,"ropinirole",0.00373455774149614
"27478",95,"risperidone",0.00371997814223738
"27479",95,"rizatriptan",0.0036518064090094
"27480",95,"lorazepam",0.00324922770071425
"27481",95,"prazosin",0.00324371005435107
"27482",95,"medroxyprogesterone",0.00321746815766816
"27483",95,"solifenacin",0.00311200301258599
"27484",95,"triamterene",0.00287108685801224
"27485",95,"estradiol",0.00279017216067228
"27486",95,"fluticasone",0.00276839938513973
"27487",95,"felodipine",0.00271898678818572
"27488",95,"latanoprost",0.00270475951462745
"27489",95,"buprenorphine",0.00268952017865573
"27490",95,"methylprednisolone",0.00250657396594366
"27491",95,"tolterodine",0.00247727401012225
"27492",95,"haloperidol",0.00246650135469646
"27493",95,"bepotastine",0.0024162059767271
"27494",95,"ertugliflozin",0.00240321562201351
"27495",95,"tobramycin",0.00232766405641111
"27496",95,"linagliptin",0.00214535738841284
"27497",95,"budesonide",0.00177293510631549
"27498",95,"cyproheptadine",0.00174983268744664
"27499",95,"bumetanide",0.00169107922056863
"27500",95,"letrozole",0.00159860176636445
"27501",95,"norethindrone",0.00155789198691148
"27502",95,"bromfenac",0.00144392920167225
"27503",95,"bimatoprost",0.0013584176906639
"27504",95,"anastrozole",0.00132770948306915
"27505",95,"eszopiclone",0.00124114421310114
"27506",95,"flunisolide",0.00117454457202012
"27507",95,"benztropine",0.00115202386637716
"27508",95,"pramipexole",0.00109998076114286
"27509",95,"ketotifen",0.000941336564135277
"27510",95,"nitroglycerin",0.000906889788221117
"27511",95,"loperamide",0.000859797575172171
"27512",95,"prochlorperazine",0.0008519652435425
"27513",95,"semaglutide",0.000813749235005877
"27514",95,"dexamethasone",0.000783272400656631
"27515",95,"pitavastatin",0.000778077098430114
"27516",95,"clonidine",0.00072475346892566
"27517",95,"piroxicam",0.000644321593793894
"27518",95,"guanfacine",0.000505172911134174
"27519",95,"varenicline",0.000475619576340518
"27520",95,"colchicine",0.000466513866809367
"27521",95,"epinastine",0.000433315691732735
"27522",95,"bisacodyl",0.000353476907533765
"27523",95,"dulaglutide",0.000320036063353586
"27524",95,"ciclesonide",0.000280050951288872
"27525",95,"travoprost",0.000253236398142894
"27526",95,"levalbuterol",0.000230146619768845
"27527",95,"digoxin",0.000208409090768564
"27528",95,"ketoprofen",0.000201350498060592
"27529",95,"linaclotide",0.000146696299647709
"27530",95,"desloratadine",8.05401992242368e-05
"27531",95,"ethinyl estradiol",7.67188238142357e-05
"27532",95,"hyoscyamine",5.84492948408088e-05
"27533",95,"levonorgestrel",3.96550653634969e-05
"27534",95,"umeclidinium",3.66954488994779e-05
"27535",95,"tiotropium",1.91571421277215e-05
"27536",95,"beclomethasone",1.81651533036542e-05
"27537",95,"formoterol",7.40344840916998e-06
"27538",95,"salmeterol",7.3968118967539e-06
"27539",95,"mometasone",6.99680160691392e-06
"27540",95,"triamcinolone",1.8002866473067e-06
"27541",95,"bismuth subsalicylate",0
"27542",95,"ampicillin",0
"27543",95,"sulfamethoxazole",0
"27544",95,"oxymetazoline",0
"27545",95,"trimethoprim",0
"27546",95,"dextromethorphan",0
"27547",95,"triprolidine",0
"27548",95,"amphetamine",0
"27549",95,"dextroamphetamine",0
"27550",95,"zoster vaccine inactivated",0
"27551",96,"metformin",74.0540114258071
"27552",96,"lactulose",68.9478794695922
"27553",96,"gabapentin",20.6416578714234
"27554",96,"ibuprofen",7.27409419098984
"27555",96,"levetiracetam",4.46280701161152
"27556",96,"mesalamine",3.17390977940715
"27557",96,"metoprolol",2.65129786883416
"27558",96,"aspirin",2.58853820379853
"27559",96,"bupropion",2.50868440454469
"27560",96,"naproxen",2.21511920902588
"27561",96,"losartan",2.08018276481627
"27562",96,"acetaminophen",2.06639823431439
"27563",96,"amoxicillin",2.05194465037841
"27564",96,"atorvastatin",2.03343538150055
"27565",96,"valacyclovir",1.96805025363614
"27566",96,"allopurinol",1.81259608956783
"27567",96,"icosapent",1.64504695819071
"27568",96,"methocarbamol",1.64207809845422
"27569",96,"divalproex sodium",1.61810270915484
"27570",96,"oxcarbazepine",1.51423585554908
"27571",96,"sertraline",1.38354259762995
"27572",96,"gemfibrozil",1.36955050398132
"27573",96,"albuterol",1.30641243232885
"27574",96,"diltiazem",1.14561406135926
"27575",96,"trazodone",1.10910386543026
"27576",96,"ciprofloxacin",1.03265923761166
"27577",96,"sulfasalazine",1.01988449407077
"27578",96,"lisinopril",0.919772760706911
"27579",96,"acyclovir",0.918830107822361
"27580",96,"ranolazine",0.909568535895105
"27581",96,"venlafaxine",0.859660165230314
"27582",96,"omeprazole",0.85185011315463
"27583",96,"quetiapine",0.784032141711711
"27584",96,"clopidogrel",0.770627603035572
"27585",96,"pregabalin",0.749629031479515
"27586",96,"carbamazepine",0.73814055641685
"27587",96,"cephalexin",0.725301136637965
"27588",96,"lamotrigine",0.705608068098663
"27589",96,"hydroxychloroquine",0.630748016814879
"27590",96,"celecoxib",0.592907669745415
"27591",96,"furosemide",0.584178043073525
"27592",96,"mycophenolate mofetil",0.57324802304643
"27593",96,"dorzolamide",0.561448338560026
"27594",96,"pantoprazole",0.559528485759187
"27595",96,"simvastatin",0.533371339846472
"27596",96,"duloxetine",0.522887288088274
"27597",96,"tramadol",0.519105780189405
"27598",96,"hydrochlorothiazide",0.517695349420287
"27599",96,"fenofibrate",0.515280894598069
"27600",96,"labetalol",0.506786389582485
"27601",96,"hydralazine",0.497269728087728
"27602",96,"nabumetone",0.474454022870007
"27603",96,"topiramate",0.473511276097429
"27604",96,"sitagliptin",0.445067954168052
"27605",96,"valsartan",0.424518317766672
"27606",96,"ranitidine",0.416727499388968
"27607",96,"verapamil",0.413576545328845
"27608",96,"irbesartan",0.412724646811229
"27609",96,"atenolol",0.375457104743594
"27610",96,"pravastatin",0.369373430181972
"27611",96,"carvedilol",0.332125242917401
"27612",96,"amiodarone",0.32237656482332
"27613",96,"guaifenesin",0.318864614004633
"27614",96,"metaxalone",0.299088817627034
"27615",96,"hydrocodone",0.276952374736364
"27616",96,"spironolactone",0.275304685112043
"27617",96,"amlodipine",0.269002678189566
"27618",96,"rosuvastatin",0.260935608073022
"27619",96,"propranolol",0.253102302844937
"27620",96,"phenytoin",0.252498423069688
"27621",96,"fluoxetine",0.238638855064752
"27622",96,"hydroxyzine",0.231160778795511
"27623",96,"diclofenac",0.227439253728948
"27624",96,"citalopram",0.220224689764189
"27625",96,"docusate",0.207967224829681
"27626",96,"diphenhydramine",0.198877134203409
"27627",96,"doxycycline",0.192606935201805
"27628",96,"timolol",0.190683011917108
"27629",96,"azithromycin",0.18869746706788
"27630",96,"escitalopram",0.178934421037932
"27631",96,"flecainide",0.171780836720221
"27632",96,"famotidine",0.170220023859759
"27633",96,"amitriptyline",0.164957347910868
"27634",96,"isosorbide mononitrate",0.156697465554223
"27635",96,"prednisolone",0.147475290393186
"27636",96,"cefdinir",0.142834493038179
"27637",96,"nifedipine",0.13859412804499
"27638",96,"montelukast",0.126756716130858
"27639",96,"benzonatate",0.126107427787464
"27640",96,"lovastatin",0.121728867014702
"27641",96,"metronidazole",0.118430890111903
"27642",96,"penicillin v potassium",0.118392602203521
"27643",96,"clindamycin",0.118021818970116
"27644",96,"methylphenidate",0.115428654973973
"27645",96,"dabigatran",0.111168576656059
"27646",96,"buspirone",0.110624195921969
"27647",96,"zonisamide",0.108854633876484
"27648",96,"meloxicam",0.108586470776779
"27649",96,"esomeprazole",0.108050279898766
"27650",96,"primidone",0.105904735981368
"27651",96,"sotalol",0.103251949027893
"27652",96,"cromolyn",0.102505708103574
"27653",96,"alendronate",0.10063405370125
"27654",96,"glipizide",0.100554411093257
"27655",96,"sulindac",0.0997029619405618
"27656",96,"oxycodone",0.0985771866763341
"27657",96,"terbinafine",0.0972168266429448
"27658",96,"paroxetine",0.0936812679112997
"27659",96,"cyclosporine",0.0897967979822666
"27660",96,"ticagrelor",0.088256814472637
"27661",96,"etodolac",0.0870023300886682
"27662",96,"canagliflozin",0.0863815792969533
"27663",96,"fexofenadine",0.0822532449417025
"27664",96,"lisdexamfetamine",0.0819177395083296
"27665",96,"levofloxacin",0.0799595523413918
"27666",96,"rivaroxaban",0.0793365688457305
"27667",96,"chlorthalidone",0.0767666366906074
"27668",96,"prednisone",0.0734215543151357
"27669",96,"nitrofurantoin",0.0733597825323341
"27670",96,"olopatadine",0.0726036775261777
"27671",96,"cyclobenzaprine",0.071144660258856
"27672",96,"benazepril",0.0704038287532716
"27673",96,"baclofen",0.0661121024529394
"27674",96,"pioglitazone",0.0638491044478742
"27675",96,"azelastine",0.0606974482247149
"27676",96,"mirtazapine",0.060533492115557
"27677",96,"empagliflozin",0.0597107999022748
"27678",96,"telmisartan",0.0579036606164813
"27679",96,"nortriptyline",0.0578894475226326
"27680",96,"desvenlafaxine",0.0577463555363915
"27681",96,"olmesartan",0.0550568788349655
"27682",96,"apixaban",0.0548939229340071
"27683",96,"brimonidine",0.0547318677452379
"27684",96,"mirabegron",0.0490515037894538
"27685",96,"loratadine",0.0489322494276533
"27686",96,"dicyclomine",0.0482735758360889
"27687",96,"cetirizine",0.0432174081917488
"27688",96,"morphine",0.0424108546441947
"27689",96,"dexlansoprazole",0.0417940726835933
"27690",96,"modafinil",0.0414106813335092
"27691",96,"ziprasidone",0.0409852627204852
"27692",96,"minocycline",0.0406587290562168
"27693",96,"torsemide",0.0403826035457606
"27694",96,"sumatriptan",0.0397495900852387
"27695",96,"fluconazole",0.0387062301345609
"27696",96,"meclizine",0.0386071773956851
"27697",96,"raloxifene",0.0378192125888515
"27698",96,"codeine",0.0374865033257409
"27699",96,"erythromycin",0.0365984140592488
"27700",96,"ezetimibe",0.0361091422255146
"27701",96,"cefuroxime",0.0359303862258882
"27702",96,"oxybutynin",0.035613409434619
"27703",96,"lansoprazole",0.0354018594573544
"27704",96,"doxepin",0.0328690445867735
"27705",96,"sildenafil",0.0326943289749098
"27706",96,"clarithromycin",0.0323975413282822
"27707",96,"quinapril",0.0316942198854999
"27708",96,"ofloxacin",0.0314767651846909
"27709",96,"zolpidem",0.0298844182992311
"27710",96,"warfarin",0.0298403740229686
"27711",96,"donepezil",0.0268166440965741
"27712",96,"lurasidone",0.0264413474053169
"27713",96,"promethazine",0.0263017317761234
"27714",96,"finasteride",0.0227265126320978
"27715",96,"memantine",0.022621947151546
"27716",96,"glimepiride",0.021506558095454
"27717",96,"aripiprazole",0.021109600397623
"27718",96,"indomethacin",0.020673542327852
"27719",96,"isosorbide dinitrate",0.0188394842235818
"27720",96,"tizanidine",0.0178363490486713
"27721",96,"oseltamivir",0.0173027726611379
"27722",96,"phentermine",0.0167136022336054
"27723",96,"dexmethylphenidate",0.0143918592870654
"27724",96,"temazepam",0.0139407738732975
"27725",96,"olanzapine",0.0138960417515072
"27726",96,"ketorolac",0.013691982074793
"27727",96,"ampicillin",0.0129850525279892
"27728",96,"isotretinoin",0.0124062883805026
"27729",96,"diazepam",0.0119540582462518
"27730",96,"levothyroxine",0.0111676623836447
"27731",96,"hydrocortisone",0.011019312722899
"27732",96,"alogliptin",0.0107862194006786
"27733",96,"ipratropium",0.0105540158284604
"27734",96,"tamoxifen",0.0103557797282343
"27735",96,"ondansetron",0.00998576988099124
"27736",96,"ramipril",0.00985546857187752
"27737",96,"atomoxetine",0.00964806204292982
"27738",96,"liraglutide",0.00960117471902464
"27739",96,"nebivolol",0.00907938673259776
"27740",96,"methimazole",0.00883756940642622
"27741",96,"naltrexone",0.00815807246595722
"27742",96,"nadolol",0.00797873421748037
"27743",96,"dapagliflozin",0.00779759755695942
"27744",96,"loteprednol",0.00740910412922379
"27745",96,"methotrexate",0.00708409467355899
"27746",96,"metoclopramide",0.00704650533106714
"27747",96,"tadalafil",0.00674990129390023
"27748",96,"leflunomide",0.00655194520689168
"27749",96,"glyburide",0.00645270863742602
"27750",96,"tamsulosin",0.0062961672833874
"27751",96,"enalapril",0.0062354784708095
"27752",96,"vortioxetine",0.00615266500417838
"27753",96,"clonazepam",0.00577322501525392
"27754",96,"levocetirizine",0.00575668439547519
"27755",96,"terazosin",0.00565535107189736
"27756",96,"alprazolam",0.00557792417963777
"27757",96,"moxifloxacin",0.00547958993293905
"27758",96,"risperidone",0.00485922144829758
"27759",96,"bepotastine",0.00483241195345421
"27760",96,"ibandronate",0.0045541267725085
"27761",96,"senna",0.00454512494726871
"27762",96,"doxazosin",0.00445154658098397
"27763",96,"bisoprolol",0.00422055617640187
"27764",96,"ropinirole",0.00395337948416192
"27765",96,"phenazopyridine",0.00394298825817145
"27766",96,"medroxyprogesterone",0.00384616883215504
"27767",96,"hydromorphone",0.00382943686450705
"27768",96,"rizatriptan",0.00372950441771173
"27769",96,"lorazepam",0.00351193121694221
"27770",96,"triamterene",0.00344530422961468
"27771",96,"alfuzosin",0.00338970995238857
"27772",96,"prazosin",0.00335183372282944
"27773",96,"flurbiprofen",0.00333666539643267
"27774",96,"buprenorphine",0.00313777354176502
"27775",96,"estradiol",0.00311608970650579
"27776",96,"tobramycin",0.00310355207521481
"27777",96,"solifenacin",0.00291122862467721
"27778",96,"methylprednisolone",0.00285230830607382
"27779",96,"fluticasone",0.00277569104287056
"27780",96,"tolterodine",0.00271812009443969
"27781",96,"latanoprost",0.00266405243163139
"27782",96,"prochlorperazine",0.0025558957306275
"27783",96,"linagliptin",0.00251524659331161
"27784",96,"ertugliflozin",0.00249934424689405
"27785",96,"haloperidol",0.00240483882082905
"27786",96,"clavulanate",0.0019457427937586
"27787",96,"pseudoephedrine",0.00180848611678048
"27788",96,"norethindrone",0.00169506486626218
"27789",96,"letrozole",0.00164778951302182
"27790",96,"dexamethasone",0.00163775138319114
"27791",96,"bumetanide",0.00149444210189786
"27792",96,"bimatoprost",0.00147094933367748
"27793",96,"felodipine",0.00146406980902308
"27794",96,"budesonide",0.00142867586237074
"27795",96,"anastrozole",0.00131171298327313
"27796",96,"benztropine",0.00117820622697664
"27797",96,"eszopiclone",0.00113032776550282
"27798",96,"cyproheptadine",0.00109364542965415
"27799",96,"bromfenac",0.00105888141455965
"27800",96,"dextromethorphan",0.00104702258991508
"27801",96,"pramipexole",0.00103712471764898
"27802",96,"nitroglycerin",0.0009346517205136
"27803",96,"ketotifen",0.000871607929754886
"27804",96,"semaglutide",0.000856991947977204
"27805",96,"clonidine",0.000739645663492625
"27806",96,"pitavastatin",0.000693960655356588
"27807",96,"flunisolide",0.000671168326868639
"27808",96,"loperamide",0.00060185830262052
"27809",96,"colchicine",0.000585262851088115
"27810",96,"piroxicam",0.000483241195345421
"27811",96,"varenicline",0.000459765590462501
"27812",96,"guanfacine",0.000430332479855037
"27813",96,"dulaglutide",0.000382651814879287
"27814",96,"travoprost",0.000291865679215539
"27815",96,"levalbuterol",0.000241653950757287
"27816",96,"bisacodyl",0.000235651271689177
"27817",96,"ciclesonide",0.000220040033155542
"27818",96,"epinastine",0.000216657845866368
"27819",96,"ketoprofen",0.000201350498060592
"27820",96,"digoxin",0.000182862169964675
"27821",96,"linaclotide",0.000159882483885705
"27822",96,"desloratadine",0.000120810298836355
"27823",96,"hyoscyamine",0.000100957872906852
"27824",96,"levonorgestrel",8.92238970678681e-05
"27825",96,"ethinyl estradiol",7.46453420895266e-05
"27826",96,"umeclidinium",4.93283083566752e-05
"27827",96,"tiotropium",2.0555473669891e-05
"27828",96,"beclomethasone",1.60280764444008e-05
"27829",96,"salmeterol",8.80572844851655e-06
"27830",96,"formoterol",7.40344840916998e-06
"27831",96,"mometasone",6.49703006356292e-06
"27832",96,"triamcinolone",2.0574704540648e-06
"27833",96,"zoster vaccine inactivated",2.06943567451164e-07
"27834",96,"bismuth subsalicylate",0
"27835",96,"sulfamethoxazole",0
"27836",96,"oxymetazoline",0
"27837",96,"trimethoprim",0
"27838",96,"triprolidine",0
"27839",96,"amphetamine",0
"27840",96,"dextroamphetamine",0
"27841",97,"lactulose",83.4632225158222
"27842",97,"metformin",70.7226555425759
"27843",97,"gabapentin",21.3235144377467
"27844",97,"ibuprofen",6.9077729007961
"27845",97,"levetiracetam",4.28973416351578
"27846",97,"mesalamine",2.8212531372508
"27847",97,"acetaminophen",2.74267402009
"27848",97,"metoprolol",2.61811298114783
"27849",97,"aspirin",2.46274531052538
"27850",97,"bupropion",2.33128159723496
"27851",97,"naproxen",2.24577829842416
"27852",97,"amoxicillin",2.24038854684174
"27853",97,"atorvastatin",2.07081470836637
"27854",97,"losartan",2.03486287887256
"27855",97,"valacyclovir",1.94722432502624
"27856",97,"icosapent",1.86810417286064
"27857",97,"methocarbamol",1.85343468538397
"27858",97,"allopurinol",1.84426529154383
"27859",97,"divalproex sodium",1.40124358318563
"27860",97,"sertraline",1.39974333062328
"27861",97,"albuterol",1.38439611930698
"27862",97,"gemfibrozil",1.36955050398132
"27863",97,"sulfasalazine",1.32432762662921
"27864",97,"oxcarbazepine",1.31814775914704
"27865",97,"diltiazem",1.15655941863339
"27866",97,"trazodone",1.15231570434312
"27867",97,"ciprofloxacin",0.926745469651487
"27868",97,"lisinopril",0.912588256208267
"27869",97,"omeprazole",0.874170476785377
"27870",97,"cephalexin",0.862150407701731
"27871",97,"ranolazine",0.8590369505676
"27872",97,"acyclovir",0.804925549001407
"27873",97,"clopidogrel",0.79997889747858
"27874",97,"carbamazepine",0.795360754588699
"27875",97,"quetiapine",0.793881791733215
"27876",97,"venlafaxine",0.786601227675329
"27877",97,"pregabalin",0.712264344552188
"27878",97,"lamotrigine",0.688983794242935
"27879",97,"celecoxib",0.627308456044637
"27880",97,"furosemide",0.602914566791805
"27881",97,"hydroxychloroquine",0.602077652414202
"27882",97,"pantoprazole",0.558444128228646
"27883",97,"simvastatin",0.556481371059145
"27884",97,"nabumetone",0.551915904154906
"27885",97,"labetalol",0.549613408420441
"27886",97,"dorzolamide",0.539344073262387
"27887",97,"hydrochlorothiazide",0.527342977240004
"27888",97,"tramadol",0.516229847889187
"27889",97,"fenofibrate",0.511635039211762
"27890",97,"duloxetine",0.48935641180752
"27891",97,"ranitidine",0.472143390265161
"27892",97,"mycophenolate mofetil",0.465764018725224
"27893",97,"hydralazine",0.464626201079781
"27894",97,"sitagliptin",0.446848225984724
"27895",97,"verapamil",0.442273693372071
"27896",97,"topiramate",0.441408816700993
"27897",97,"atenolol",0.398040990743209
"27898",97,"irbesartan",0.385771200488863
"27899",97,"pravastatin",0.371094113862944
"27900",97,"valsartan",0.35920780734103
"27901",97,"guaifenesin",0.337621356004906
"27902",97,"carvedilol",0.332750321793657
"27903",97,"amiodarone",0.3242400131749
"27904",97,"hydrocodone",0.299108564715273
"27905",97,"spironolactone",0.293091223756922
"27906",97,"amlodipine",0.277236253822828
"27907",97,"rosuvastatin",0.25826151068716
"27908",97,"fluoxetine",0.255522491061941
"27909",97,"propranolol",0.238213932089352
"27910",97,"citalopram",0.228976906220983
"27911",97,"phenytoin",0.227016930833297
"27912",97,"hydroxyzine",0.227008189954873
"27913",97,"docusate",0.220476531586353
"27914",97,"diclofenac",0.203981393478878
"27915",97,"doxycycline",0.196195884304945
"27916",97,"diphenhydramine",0.193027806726838
"27917",97,"flecainide",0.191301386347519
"27918",97,"prednisolone",0.190850375802946
"27919",97,"azithromycin",0.186112570258731
"27920",97,"penicillin v potassium",0.177588903305281
"27921",97,"timolol",0.175063925616731
"27922",97,"isosorbide mononitrate",0.170668082965082
"27923",97,"nifedipine",0.168676574442352
"27924",97,"escitalopram",0.167630595444725
"27925",97,"amitriptyline",0.1674757807034
"27926",97,"cromolyn",0.161080398448474
"27927",97,"famotidine",0.160087879582393
"27928",97,"cefdinir",0.157869702831672
"27929",97,"metronidazole",0.154871163992489
"27930",97,"dabigatran",0.145374292550231
"27931",97,"montelukast",0.13349826071172
"27932",97,"terbinafine",0.128326211168687
"27933",97,"etodolac",0.120464764738156
"27934",97,"methylphenidate",0.11833049266885
"27935",97,"clindamycin",0.118021818970116
"27936",97,"lovastatin",0.116815041190255
"27937",97,"benzonatate",0.115598475471842
"27938",97,"metaxalone",0.115034160625782
"27939",97,"meloxicam",0.1098895084261
"27940",97,"alendronate",0.105778943972275
"27941",97,"glipizide",0.105255125432982
"27942",97,"sotalol",0.104890868853733
"27943",97,"sulindac",0.10481593434777
"27944",97,"zonisamide",0.102190064455475
"27945",97,"ticagrelor",0.0953742995107529
"27946",97,"buspirone",0.0942447591681464
"27947",97,"esomeprazole",0.0942145733263635
"27948",97,"cyclosporine",0.0938784706178241
"27949",97,"canagliflozin",0.0932921056407096
"27950",97,"fexofenadine",0.0923250708529314
"27951",97,"oxycodone",0.0893979344757038
"27952",97,"primidone",0.0883929292442911
"27953",97,"paroxetine",0.0872772749876757
"27954",97,"rivaroxaban",0.0853797840507764
"27955",97,"chlorthalidone",0.075348783242496
"27956",97,"lisdexamfetamine",0.0737599563207781
"27957",97,"benazepril",0.0731647632141842
"27958",97,"telmisartan",0.0717609469178615
"27959",97,"prednisone",0.06998225543683
"27960",97,"nitrofurantoin",0.0699739464154571
"27961",97,"pioglitazone",0.0671560301762502
"27962",97,"baclofen",0.0647517711267472
"27963",97,"cyclobenzaprine",0.0642117699320069
"27964",97,"mirtazapine",0.0641655016424904
"27965",97,"empagliflozin",0.0637748857594977
"27966",97,"levofloxacin",0.063125962374783
"27967",97,"olopatadine",0.0568728807288392
"27968",97,"azelastine",0.0562561715253455
"27969",97,"apixaban",0.0555561820578758
"27970",97,"olmesartan",0.0548443040132089
"27971",97,"morphine",0.0547395914593675
"27972",97,"brimonidine",0.0538584868769628
"27973",97,"mirabegron",0.0537082921238957
"27974",97,"nortriptyline",0.0508725447926165
"27975",97,"desvenlafaxine",0.0504630314146844
"27976",97,"cetirizine",0.0473552451462779
"27977",97,"loratadine",0.0468200659991215
"27978",97,"modafinil",0.0450116101451187
"27979",97,"dicyclomine",0.0434019305682267
"27980",97,"minocycline",0.0431228944535633
"27981",97,"sumatriptan",0.0416424277083453
"27982",97,"ziprasidone",0.0409852627204852
"27983",97,"torsemide",0.0408905608230658
"27984",97,"meclizine",0.0381057854814554
"27985",97,"fluconazole",0.0378826933231873
"27986",97,"raloxifene",0.0378192125888515
"27987",97,"ezetimibe",0.0360255562481408
"27988",97,"doxepin",0.0357410970263945
"27989",97,"oxybutynin",0.0351141560313299
"27990",97,"sildenafil",0.0347377245358417
"27991",97,"codeine",0.0343626280485958
"27992",97,"promethazine",0.03433837204105
"27993",97,"lansoprazole",0.0338047830908572
"27994",97,"zolpidem",0.0310769889825338
"27995",97,"lurasidone",0.030758302083736
"27996",97,"ofloxacin",0.0293783141723782
"27997",97,"dexlansoprazole",0.0276948674409353
"27998",97,"warfarin",0.0276390349557004
"27999",97,"ampicillin",0.0259701050559783
"28000",97,"donepezil",0.0258709689898939
"28001",97,"quinapril",0.0249397140082622
"28002",97,"erythromycin",0.0243989427061658
"28003",97,"clarithromycin",0.0242981559962116
